System,Issue URL,Symptom Stage,Root Cause Stage,Root Cause Category,Stage Gap,Fix Cost
microsoft_graphrag,https://github.com/microsoft/graphrag/issues/1481,S1: Indexing,S0: Initialization,RC-A: Configuration Bugs,1,276.18 hours
microsoft_graphrag,https://github.com/microsoft/graphrag/issues/1476,S1: Indexing,S0: Initialization,RC-B: User Misconfigurations,1,151.73 hours
microsoft_graphrag,https://github.com/microsoft/graphrag/issues/1472,S1: Indexing,S0: Initialization,RC-A: Configuration Bugs,1,876.25 hours
microsoft_graphrag,https://github.com/microsoft/graphrag/issues/1432,S3: Retrieval,S3: Retrieval,RC-A: Configuration Bugs,0,933.95 hours
microsoft_graphrag,https://github.com/microsoft/graphrag/issues/1430,S3: Retrieval,S3: Retrieval,RC-A: Configuration Bugs,0,2313.44 hours
microsoft_graphrag,https://github.com/microsoft/graphrag/issues/1417,S3: Retrieval,S3: Retrieval,RC-A: Configuration Bugs,0,3884.8 hours
microsoft_graphrag,https://github.com/microsoft/graphrag/issues/1410,S3: Retrieval,S1: Indexing,RC-A: Configuration Bugs,2,2456.03 hours
microsoft_graphrag,https://github.com/microsoft/graphrag/issues/1390,S1: Indexing,S1: Indexing,RC-A: Configuration Bugs,0,349.08 hours
microsoft_graphrag,https://github.com/microsoft/graphrag/issues/1384,S1: Indexing,S0: Initialization,RC-B: User Misconfigurations,1,0.53 hours
microsoft_graphrag,https://github.com/microsoft/graphrag/issues/1382,S1: Indexing,S1: Indexing,RC-A: Configuration Bugs,0,2152.01 hours
microsoft_graphrag,https://github.com/microsoft/graphrag/issues/1367,S2: Query Transformation,S2: Query Transformation,RC-A: Configuration Bugs,0,2681.04 hours
microsoft_graphrag,https://github.com/microsoft/graphrag/issues/1355,S1: Indexing,S1: Indexing,RC-A: Configuration Bugs,0,1.19 hours
microsoft_graphrag,https://github.com/microsoft/graphrag/issues/1335,S3: Retrieval,S1: Indexing,RC-A: Configuration Bugs,2,2852.91 hours
microsoft_graphrag,https://github.com/microsoft/graphrag/issues/1208,S1: Indexing,S1: Indexing,RC-A: Configuration Bugs,0,779.25 hours
microsoft_graphrag,https://github.com/microsoft/graphrag/issues/1173,S5: Generation,S5: Generation,RC-A: Configuration Bugs,0,135.95 hours
microsoft_graphrag,https://github.com/microsoft/graphrag/issues/1137,S1: Indexing,S1: Indexing,RC-A: Configuration Bugs,0,90.08 hours
microsoft_graphrag,https://github.com/microsoft/graphrag/issues/1136,S1: Indexing,S1: Indexing,RC-A: Configuration Bugs,0,144.12 hours
microsoft_graphrag,https://github.com/microsoft/graphrag/issues/1135,S0: Initialization,S0: Initialization,RC-A: Configuration Bugs,0,64.72 hours
microsoft_graphrag,https://github.com/microsoft/graphrag/issues/1085,S1: Indexing,S0: Initialization,RC-B: User Misconfigurations,1,237.22 hours
microsoft_graphrag,https://github.com/microsoft/graphrag/issues/1080,S0: Initialization,S0: Initialization,RC-A: Configuration Bugs,0,180.32 hours
microsoft_graphrag,https://github.com/microsoft/graphrag/issues/946,S0: Initialization,S0: Initialization,RC-A: Configuration Bugs,0,190.31 hours
microsoft_graphrag,https://github.com/microsoft/graphrag/issues/871,S1: Indexing,S1: Indexing,RC-A: Configuration Bugs,0,4350.14 hours
microsoft_graphrag,https://github.com/microsoft/graphrag/issues/813,S3: Retrieval,S3: Retrieval,RC-A: Configuration Bugs,0,87.41 hours
microsoft_graphrag,https://github.com/microsoft/graphrag/issues/796,S1: Indexing,S1: Indexing,RC-A: Configuration Bugs,0,546.1 hours
microsoft_graphrag,https://github.com/microsoft/graphrag/issues/793,S1: Indexing,S0: Initialization,RC-A: Configuration Bugs,1,31.2 hours
microsoft_graphrag,https://github.com/microsoft/graphrag/issues/789,S3: Retrieval,S0: Initialization,RC-A: Configuration Bugs,3,875.12 hours
microsoft_graphrag,https://github.com/microsoft/graphrag/issues/776,S1: Indexing,S1: Indexing,RC-A: Configuration Bugs,0,2036.62 hours
microsoft_graphrag,https://github.com/microsoft/graphrag/issues/770,S3: Retrieval,S0: Initialization,RC-A: Configuration Bugs,3,5074.23 hours
microsoft_graphrag,https://github.com/microsoft/graphrag/issues/676,S1: Indexing,S0: Initialization,RC-A: Configuration Bugs,1,166.72 hours
microsoft_graphrag,https://github.com/microsoft/graphrag/issues/674,S1: Indexing,S0: Initialization,RC-A: Configuration Bugs,1,480.54 hours
microsoft_graphrag,https://github.com/microsoft/graphrag/issues/615,S1: Indexing,S1: Indexing,RC-A: Configuration Bugs,0,189.45 hours
microsoft_graphrag,https://github.com/microsoft/graphrag/issues/613,S0: Initialization,S0: Initialization,RC-A: Configuration Bugs,0,194.43 hours
microsoft_graphrag,https://github.com/microsoft/graphrag/issues/599,S3: Retrieval,S0: Initialization,RC-A: Configuration Bugs,3,1165.75 hours
microsoft_graphrag,https://github.com/microsoft/graphrag/issues/498,S1: Indexing,S0: Initialization,RC-B: User Misconfigurations,1,23.23 hours
microsoft_graphrag,https://github.com/microsoft/graphrag/issues/492,S1: Indexing,S0: Initialization,RC-A: Configuration Bugs,1,30.09 hours
microsoft_graphrag,https://github.com/microsoft/graphrag/issues/489,S0: Initialization,S0: Initialization,RC-A: Configuration Bugs,0,0 hours
microsoft_graphrag,https://github.com/microsoft/graphrag/issues/479,S5: Generation,S0: Initialization,RC-B: User Misconfigurations,5,384.11 hours
microsoft_graphrag,https://github.com/microsoft/graphrag/issues/466,S1: Indexing,S0: Initialization,RC-A: Configuration Bugs,1,205.72 hours
microsoft_graphrag,https://github.com/microsoft/graphrag/issues/383,S5: Generation,S0: Initialization,RC-A: Configuration Bugs,5,5.03 hours
microsoft_graphrag,https://github.com/microsoft/graphrag/issues/379,S0: Initialization,S0: Initialization,RC-A: Configuration Bugs,0,90.69 hours
microsoft_graphrag,https://github.com/microsoft/graphrag/issues/367,S1: Indexing,S0: Initialization,RC-A: Configuration Bugs,1,18.46 hours
microsoft_graphrag,https://github.com/microsoft/graphrag/issues/55,S0: Initialization,S0: Initialization,RC-A: Configuration Bugs,0,379.78 hours
OSU-NLP-Group_HippoRAG,https://github.com/OSU-NLP-Group/HippoRAG/issues/123,S1: Indexing,S1: Indexing,RC-A: Configuration Bugs,0,33.34 hours
OSU-NLP-Group_HippoRAG,https://github.com/OSU-NLP-Group/HippoRAG/issues/121,S5: Generation,S5: Generation,RC-B: User Misconfigurations,0,221.47 hours
OSU-NLP-Group_HippoRAG,https://github.com/OSU-NLP-Group/HippoRAG/issues/76,S1: Indexing,S1: Indexing,RC-A: Configuration Bugs,0,276.49 hours
OSU-NLP-Group_HippoRAG,https://github.com/OSU-NLP-Group/HippoRAG/issues/53,S0: Initialization,S0: Initialization,RC-B: User Misconfigurations,0,4304.32 hours
OSU-NLP-Group_HippoRAG,https://github.com/OSU-NLP-Group/HippoRAG/issues/31,S3: Retrieval,S0: Initialization,RC-A: Configuration Bugs,3,58.61 hours
OSU-NLP-Group_HippoRAG,https://github.com/OSU-NLP-Group/HippoRAG/issues/15,S1: Indexing,S0: Initialization,RC-B: User Misconfigurations,1,1113.88 hours
OSU-NLP-Group_HippoRAG,https://github.com/OSU-NLP-Group/HippoRAG/issues/6,S1: Indexing,S0: Initialization,RC-B: User Misconfigurations,1,1347.79 hours
QuivrHQ_quivr,https://github.com/QuivrHQ/quivr/issues/2794,S5: Generation,S5: Generation,RC-A: Configuration Bugs,0,192.89 hours
QuivrHQ_quivr,https://github.com/QuivrHQ/quivr/issues/2784,S1: Indexing,S1: Indexing,RC-A: Configuration Bugs,0,2284.49 hours
QuivrHQ_quivr,https://github.com/QuivrHQ/quivr/issues/2782,S0: Initialization,S0: Initialization,RC-A: Configuration Bugs,0,140.13 hours
QuivrHQ_quivr,https://github.com/QuivrHQ/quivr/issues/2777,S5: Generation,S5: Generation,RC-A: Configuration Bugs,0,4103.11 hours
QuivrHQ_quivr,https://github.com/QuivrHQ/quivr/issues/2631,S5: Generation,S5: Generation,RC-A: Configuration Bugs,0,2448.84 hours
QuivrHQ_quivr,https://github.com/QuivrHQ/quivr/issues/2599,S5: Generation,S5: Generation,RC-B: User Misconfigurations,0,2983.91 hours
QuivrHQ_quivr,https://github.com/QuivrHQ/quivr/issues/2486,S1: Indexing,S1: Indexing,RC-A: Configuration Bugs,0,3609.84 hours
QuivrHQ_quivr,https://github.com/QuivrHQ/quivr/issues/2397,S0: Initialization,S0: Initialization,RC-B: User Misconfigurations,0,2746.35 hours
QuivrHQ_quivr,https://github.com/QuivrHQ/quivr/issues/2384,S1: Indexing,S0: Initialization,RC-A: Configuration Bugs,1,34.21 hours
QuivrHQ_quivr,https://github.com/QuivrHQ/quivr/issues/2356,S3: Retrieval,S1: Indexing,RC-A: Configuration Bugs,2,4527.33 hours
QuivrHQ_quivr,https://github.com/QuivrHQ/quivr/issues/2270,S5: Generation,S5: Generation,RC-A: Configuration Bugs,0,156.96 hours
QuivrHQ_quivr,https://github.com/QuivrHQ/quivr/issues/2267,S5: Generation,S5: Generation,RC-A: Configuration Bugs,0,178.54 hours
QuivrHQ_quivr,https://github.com/QuivrHQ/quivr/issues/2263,S3: Retrieval,S1: Indexing,RC-A: Configuration Bugs,2,46.02 hours
QuivrHQ_quivr,https://github.com/QuivrHQ/quivr/issues/2204,S5: Generation,S5: Generation,RC-A: Configuration Bugs,0,404.52 hours
QuivrHQ_quivr,https://github.com/QuivrHQ/quivr/issues/2056,S5: Generation,S1: Indexing,RC-A: Configuration Bugs,4,5843.74 hours
QuivrHQ_quivr,https://github.com/QuivrHQ/quivr/issues/1690,S5: Generation,S5: Generation,RC-A: Configuration Bugs,0,7.37 hours
QuivrHQ_quivr,https://github.com/QuivrHQ/quivr/issues/1553,S5: Generation,S5: Generation,RC-A: Configuration Bugs,0,14.82 hours
QuivrHQ_quivr,https://github.com/QuivrHQ/quivr/issues/1393,S5: Generation,S5: Generation,RC-B: User Misconfigurations,0,18.76 hours
QuivrHQ_quivr,https://github.com/QuivrHQ/quivr/issues/1392,S0: Initialization,S0: Initialization,RC-A: Configuration Bugs,0,174.29 hours
QuivrHQ_quivr,https://github.com/QuivrHQ/quivr/issues/1363,S5: Generation,S5: Generation,RC-B: User Misconfigurations,0,111.3 hours
QuivrHQ_quivr,https://github.com/QuivrHQ/quivr/issues/1248,S5: Generation,S0: Initialization,RC-B: User Misconfigurations,5,238.16 hours
QuivrHQ_quivr,https://github.com/QuivrHQ/quivr/issues/502,S1: Indexing,S1: Indexing,RC-A: Configuration Bugs,0,27.88 hours
zylon-ai_private-gpt,https://github.com/zylon-ai/private-gpt/issues/2138,S5: Generation,S5: Generation,RC-B: User Misconfigurations,0,0.22 hours
zylon-ai_private-gpt,https://github.com/zylon-ai/private-gpt/issues/1044,S5: Generation,S0: Initialization,RC-A: Configuration Bugs,5,3234.75 hours
zylon-ai_private-gpt,https://github.com/zylon-ai/private-gpt/issues/1040,S1: Indexing,S1: Indexing,RC-A: Configuration Bugs,0,69.41 hours
zylon-ai_private-gpt,https://github.com/zylon-ai/private-gpt/issues/1028,S0: Initialization,S0: Initialization,RC-B: User Misconfigurations,0,3409.04 hours
zylon-ai_private-gpt,https://github.com/zylon-ai/private-gpt/issues/990,S1: Indexing,S1: Indexing,RC-A: Configuration Bugs,0,651.74 hours
zylon-ai_private-gpt,https://github.com/zylon-ai/private-gpt/issues/943,S5: Generation,S0: Initialization,RC-A: Configuration Bugs,5,4354.56 hours
zylon-ai_private-gpt,https://github.com/zylon-ai/private-gpt/issues/931,S5: Generation,S0: Initialization,RC-A: Configuration Bugs,5,4501.14 hours
zylon-ai_private-gpt,https://github.com/zylon-ai/private-gpt/issues/918,S5: Generation,S0: Initialization,RC-A: Configuration Bugs,5,4583.89 hours
zylon-ai_private-gpt,https://github.com/zylon-ai/private-gpt/issues/869,S0: Initialization,S0: Initialization,RC-A: Configuration Bugs,0,4872.4 hours
zylon-ai_private-gpt,https://github.com/zylon-ai/private-gpt/issues/844,S5: Generation,S0: Initialization,RC-A: Configuration Bugs,5,320.6 hours
zylon-ai_private-gpt,https://github.com/zylon-ai/private-gpt/issues/621,S0: Initialization,S5: Generation,RC-B: User Misconfigurations,5,5934.16 hours
zylon-ai_private-gpt,https://github.com/zylon-ai/private-gpt/issues/567,S0: Initialization,S0: Initialization,RC-A: Configuration Bugs,0,6053.29 hours
zylon-ai_private-gpt,https://github.com/zylon-ai/private-gpt/issues/566,S5: Generation,S5: Generation,RC-A: Configuration Bugs,0,2703.04 hours
zylon-ai_private-gpt,https://github.com/zylon-ai/private-gpt/issues/565,S0: Initialization,S5: Generation,RC-B: User Misconfigurations,5,6055.35 hours
zylon-ai_private-gpt,https://github.com/zylon-ai/private-gpt/issues/564,S0: Initialization,S1: Indexing,RC-B: User Misconfigurations,1,6063.51 hours
zylon-ai_private-gpt,https://github.com/zylon-ai/private-gpt/issues/559,S0: Initialization,S5: Generation,RC-B: User Misconfigurations,5,6068.05 hours
zylon-ai_private-gpt,https://github.com/zylon-ai/private-gpt/issues/557,S0: Initialization,S5: Generation,RC-B: User Misconfigurations,5,4.53 hours
zylon-ai_private-gpt,https://github.com/zylon-ai/private-gpt/issues/538,S5: Generation,S5: Generation,RC-A: Configuration Bugs,0,6094.41 hours
zylon-ai_private-gpt,https://github.com/zylon-ai/private-gpt/issues/517,S5: Generation,S5: Generation,RC-B: User Misconfigurations,0,6105.31 hours
zylon-ai_private-gpt,https://github.com/zylon-ai/private-gpt/issues/491,S5: Generation,S5: Generation,RC-B: User Misconfigurations,0,136.22 hours
zylon-ai_private-gpt,https://github.com/zylon-ai/private-gpt/issues/468,S0: Initialization,S1: Indexing,RC-B: User Misconfigurations,1,2.86 hours
zylon-ai_private-gpt,https://github.com/zylon-ai/private-gpt/issues/466,S5: Generation,S5: Generation,RC-A: Configuration Bugs,0,6203.33 hours
zylon-ai_private-gpt,https://github.com/zylon-ai/private-gpt/issues/461,S0: Initialization,S1: Indexing,RC-B: User Misconfigurations,1,6210.63 hours
zylon-ai_private-gpt,https://github.com/zylon-ai/private-gpt/issues/459,S0: Initialization,S5: Generation,RC-B: User Misconfigurations,5,6211.53 hours
zylon-ai_private-gpt,https://github.com/zylon-ai/private-gpt/issues/394,S0: Initialization,S5: Generation,RC-B: User Misconfigurations,5,6257.82 hours
zylon-ai_private-gpt,https://github.com/zylon-ai/private-gpt/issues/368,S0: Initialization,S5: Generation,RC-B: User Misconfigurations,5,0.05 hours
zylon-ai_private-gpt,https://github.com/zylon-ai/private-gpt/issues/351,S0: Initialization,S5: Generation,RC-B: User Misconfigurations,5,6275.88 hours
zylon-ai_private-gpt,https://github.com/zylon-ai/private-gpt/issues/316,S5: Generation,S5: Generation,RC-A: Configuration Bugs,0,6327.72 hours
zylon-ai_private-gpt,https://github.com/zylon-ai/private-gpt/issues/250,S1: Indexing,S1: Indexing,RC-B: User Misconfigurations,0,0.63 hours
zylon-ai_private-gpt,https://github.com/zylon-ai/private-gpt/issues/220,S0: Initialization,S1: Indexing,RC-A: Configuration Bugs,1,13.9 hours
zylon-ai_private-gpt,https://github.com/zylon-ai/private-gpt/issues/218,S5: Generation,S5: Generation,RC-A: Configuration Bugs,0,6402.96 hours
